x,y,z,label
208,50,-135,repouso
208,46,-139,repouso
202,45,-142,repouso
211,38,-144,repouso
208,36,-142,repouso
213,35,-143,repouso
199,35,-144,repouso
205,26,-150,repouso
209,23,-148,repouso
198,19,-148,repouso
200,19,-151,repouso
204,20,-155,repouso
202,13,-155,repouso
201,9,-154,repouso
203,12,-155,repouso
199,14,-153,repouso
200,12,-154,repouso
195,11,-154,repouso
201,9,-153,repouso
196,12,-154,repouso
196,12,-161,repouso
205,12,-161,repouso
196,12,-158,repouso
199,10,-155,repouso
197,10,-156,repouso
193,14,-165,repouso
202,12,-159,repouso
195,14,-157,repouso
194,17,-156,repouso
194,15,-158,repouso
195,13,-157,repouso
197,11,-156,repouso
200,10,-161,repouso
197,10,-165,repouso
194,12,-159,repouso
194,12,-161,repouso
188,15,-164,repouso
190,15,-164,repouso
198,22,-165,repouso
192,12,-161,repouso
190,20,-164,repouso
188,20,-164,repouso
187,18,-172,repouso
188,19,-169,repouso
191,14,-167,repouso
189,16,-167,repouso
191,13,-166,repouso
187,16,-172,repouso
184,17,-173,repouso
183,15,-167,repouso
181,16,-173,repouso
186,15,-173,repouso
190,19,-183,repouso
169,24,-165,repouso
155,30,-183,repouso
172,36,-182,repouso
172,34,-182,repouso
172,36,-187,repouso
169,39,-185,repouso
166,40,-188,repouso
162,55,-189,repouso
164,47,-184,repouso
162,43,-188,repouso
157,43,-182,repouso
163,51,-194,repouso
156,52,-193,repouso
161,58,-190,repouso
163,55,-186,repouso
174,53,-174,repouso
175,62,-174,repouso
191,50,-176,repouso
185,63,-158,repouso
188,68,-157,repouso
178,64,-143,repouso
195,41,-145,repouso
184,68,-153,repouso
180,66,-155,repouso
213,83,-149,repouso
187,61,-157,repouso
189,72,-152,repouso
192,68,-150,repouso
185,75,-148,repouso
188,72,-161,repouso
187,73,-163,repouso
182,74,-167,repouso
169,77,-172,repouso
163,78,-162,repouso
157,80,-170,repouso
167,76,-168,repouso
167,71,-172,repouso
164,69,-180,repouso
164,63,-174,repouso
165,60,-185,repouso
159,55,-181,repouso
162,48,-188,repouso
152,54,-187,repouso
171,49,-193,repouso
150,44,-181,repouso
160,43,-191,repouso
142,55,-192,repouso
146,51,-197,repouso
137,53,-198,repouso
146,48,-190,repouso
134,59,-199,repouso
141,55,-199,repouso
140,50,-195,repouso
134,49,-193,repouso
129,39,-208,repouso
118,35,-218,repouso
119,37,-216,repouso
122,30,-206,repouso
123,30,-212,repouso
123,17,-212,repouso
122,24,-215,repouso
123,22,-213,repouso
123,27,-219,repouso
122,27,-212,repouso
121,20,-208,repouso
122,27,-210,repouso
117,28,-212,repouso
120,21,-208,repouso
128,27,-210,repouso
122,28,-215,repouso
124,31,-210,repouso
126,21,-214,repouso
120,31,-213,repouso
122,26,-217,repouso
117,27,-215,repouso
116,28,-208,repouso
119,25,-212,repouso
119,26,-213,repouso
115,32,-212,repouso
120,30,-216,repouso
118,28,-215,repouso
119,31,-213,repouso
120,26,-214,repouso
118,29,-214,repouso
118,30,-213,repouso
119,26,-214,repouso
116,28,-214,repouso
121,25,-211,repouso
121,28,-212,repouso
120,27,-212,repouso
120,27,-214,repouso
118,24,-212,repouso
120,27,-212,repouso
121,30,-215,repouso
121,27,-214,repouso
123,25,-210,repouso
122,40,-215,repouso
118,26,-210,repouso
128,31,-210,repouso
123,34,-211,repouso
124,40,-209,repouso
129,37,-202,repouso
125,50,-208,repouso
126,50,-200,repouso
135,48,-199,repouso
132,51,-199,repouso
144,49,-201,repouso
135,47,-200,repouso
133,51,-205,repouso
138,44,-203,repouso
131,38,-203,repouso
136,32,-196,repouso
141,33,-206,repouso
132,27,-202,repouso
132,30,-204,repouso
134,33,-205,repouso
133,42,-207,repouso
132,42,-201,repouso
151,40,-205,repouso
136,44,-197,repouso
147,44,-195,repouso
135,51,-197,repouso
138,53,-194,repouso
135,48,-196,repouso
124,46,-188,repouso
139,52,-204,repouso
130,48,-210,repouso
127,48,-221,repouso
116,48,-213,repouso
123,56,-221,repouso
132,54,-216,repouso
127,46,-203,repouso
136,36,-199,repouso
146,41,-206,repouso
124,33,-188,repouso
148,21,-203,repouso
143,23,-204,repouso
148,7,-196,repouso
146,0,-193,repouso
145,-6,-178,repouso
169,2,-200,repouso
166,-1,-191,repouso
171,-14,-179,repouso
162,-15,-179,repouso
167,-23,-180,repouso
162,-46,-177,repouso
171,-40,-176,repouso
178,-54,-179,repouso
173,-52,-164,repouso
185,-79,-171,repouso
168,-79,-157,repouso
171,-99,-156,repouso
166,-107,-155,repouso
165,-122,-147,repouso
154,-137,-162,repouso
142,-139,-162,repouso
129,-146,-155,repouso
183,-168,-42,repouso
129,-201,-114,repouso
105,-187,-166,repouso
101,-195,-175,repouso
129,-178,-119,repouso
149,-198,-89,repouso
138,-197,-95,repouso
129,-191,-96,repouso
126,-196,-102,repouso
132,-194,-86,repouso
143,-210,-84,repouso
139,-194,-82,repouso
139,-192,-78,repouso
133,-200,-84,repouso
125,-199,-83,repouso
111,-218,-87,repouso
176,-204,-44,repouso
134,-195,-44,repouso
98,-220,-71,repouso
160,-202,-68,repouso
116,-233,-77,repouso
139,-200,-51,repouso
124,-216,-57,repouso
88,-209,-53,repouso
83,-214,-51,repouso
140,-230,-29,repouso
77,-241,-63,repouso
90,-223,-51,repouso
62,-247,-43,repouso
69,-242,-53,repouso
73,-226,-72,repouso
51,-253,-51,repouso
37,-246,-42,repouso
19,-228,-57,repouso
14,-247,-58,repouso
19,-245,-61,repouso
33,-250,-63,repouso
23,-246,-67,repouso
21,-244,-59,repouso
12,-248,-51,repouso
16,-244,-50,repouso
5,-247,-63,repouso
15,-240,-62,repouso
12,-234,-69,repouso
14,-248,-65,repouso
24,-232,-58,repouso
15,-251,-56,repouso
13,-239,-53,repouso
11,-241,-59,repouso
9,-242,-49,repouso
17,-245,-47,repouso
6,-254,-75,repouso
12,-229,-72,repouso
10,-246,-63,repouso
12,-227,-51,repouso
14,-219,-43,repouso
3,-254,-57,repouso
20,-225,-47,repouso
13,-261,-56,repouso
0,-265,-75,repouso
2,-256,-65,repouso
9,-223,-52,repouso
5,-253,-51,repouso
15,-245,-44,repouso
17,-256,-55,repouso
23,-257,-58,repouso
29,-240,-66,repouso
16,-262,-67,repouso
17,-246,-63,repouso
15,-232,-60,repouso
21,-267,-66,repouso
36,-243,-66,repouso
37,-266,-72,repouso
44,-243,-72,repouso
53,-206,-62,repouso
45,-239,-69,repouso
43,-234,-62,repouso
38,-245,-62,repouso
43,-234,-61,repouso
44,-242,-67,repouso
37,-254,-70,repouso
42,-266,-72,repouso
51,-190,-66,repouso
34,-268,-72,repouso
34,-220,-69,repouso
30,-234,-72,repouso
28,-257,-82,repouso
33,-233,-80,repouso
37,-247,-83,repouso
42,-233,-75,repouso
42,-231,-70,repouso
39,-253,-67,repouso
46,-238,-61,repouso
43,-236,-68,repouso
40,-234,-73,repouso
38,-234,-74,repouso
35,-247,-75,repouso
37,-236,-72,repouso
37,-256,-76,repouso
43,-230,-66,repouso
40,-223,-65,repouso
43,-243,-69,repouso
46,-233,-70,repouso
46,-240,-75,repouso
41,-241,-74,repouso
38,-230,-71,repouso
36,-242,-69,repouso
45,-231,-67,repouso
44,-237,-68,repouso
38,-242,-71,repouso
39,-234,-69,repouso
37,-248,-73,repouso
41,-232,-70,repouso
40,-238,-68,repouso
42,-231,-68,repouso
41,-238,-70,repouso
40,-232,-67,repouso
40,-240,-66,repouso
41,-247,-69,repouso
38,-241,-70,repouso
37,-244,-70,repouso
38,-240,-72,repouso
36,-244,-72,repouso
39,-239,-69,repouso
40,-241,-68,repouso
39,-244,-67,repouso
38,-243,-67,repouso
35,-232,-72,repouso
39,-241,-68,repouso
41,-231,-71,repouso
40,-246,-69,repouso
38,-240,-68,repouso
38,-242,-69,repouso
37,-240,-69,repouso
41,-238,-70,repouso
40,-242,-72,repouso
39,-239,-72,repouso
46,-234,-69,repouso
39,-244,-70,repouso
42,-235,-67,repouso
41,-243,-69,repouso
44,-232,-69,repouso
40,-237,-68,repouso
42,-244,-69,repouso
43,-230,-68,repouso
41,-240,-68,repouso
42,-239,-68,repouso
42,-230,-66,repouso
40,-242,-72,repouso
42,-240,-69,repouso
39,-235,-70,repouso
40,-241,-71,repouso
40,-237,-71,repouso
36,-237,-70,repouso
40,-241,-69,repouso
40,-237,-69,repouso
40,-248,-69,repouso
42,-235,-71,repouso
39,-241,-68,repouso
42,-242,-70,repouso
38,-240,-67,repouso
39,-244,-70,repouso
43,-231,-66,repouso
41,-243,-67,repouso
40,-238,-68,repouso
38,-238,-69,repouso
43,-239,-68,repouso
43,-239,-68,repouso
39,-235,-68,repouso
38,-236,-69,repouso
40,-240,-69,repouso
40,-237,-68,repouso
41,-246,-66,repouso
41,-235,-67,repouso
38,-244,-72,repouso
41,-236,-70,repouso
40,-242,-69,repouso
40,-242,-71,repouso
42,-241,-71,repouso
37,-243,-71,repouso
40,-238,-67,repouso
41,-239,-66,repouso
40,-240,-66,repouso
38,-238,-67,repouso
38,-240,-68,repouso
39,-239,-69,repouso
41,-240,-69,repouso
41,-241,-68,repouso
40,-242,-69,repouso
42,-235,-69,repouso
37,-234,-69,repouso
40,-246,-69,repouso
42,-237,-70,repouso
42,-241,-71,repouso
40,-235,-70,repouso
42,-245,-68,repouso
37,-235,-71,repouso
40,-237,-69,repouso
41,-241,-68,repouso
39,-242,-68,repouso
41,-239,-69,repouso
41,-240,-66,repouso
38,-241,-70,repouso
38,-236,-69,repouso
39,-237,-67,repouso
37,-240,-68,repouso
39,-230,-68,repouso
43,-242,-68,repouso
43,-241,-67,repouso
34,-243,-66,repouso
33,-237,-66,repouso
35,-247,-68,repouso
40,-238,-69,repouso
45,-246,-69,repouso
42,-242,-68,repouso
39,-238,-67,repouso
34,-238,-67,repouso
34,-235,-66,repouso
39,-243,-68,repouso
42,-235,-72,repouso
41,-242,-67,repouso
39,-240,-69,repouso
38,-236,-68,repouso
36,-245,-67,repouso
36,-236,-67,repouso
36,-238,-70,repouso
38,-239,-67,repouso
41,-243,-68,repouso
39,-239,-69,repouso
38,-235,-68,repouso
35,-240,-67,repouso
35,-242,-67,repouso
35,-237,-69,repouso
37,-244,-69,repouso
39,-246,-65,repouso
37,-242,-66,repouso
39,-234,-65,repouso
35,-243,-66,repouso
35,-238,-66,repouso
39,-240,-64,repouso
32,-244,-69,repouso
35,-242,-66,repouso
35,-238,-67,repouso
35,-242,-65,repouso
29,-247,-63,repouso
30,-236,-62,repouso
30,-243,-61,repouso
33,-228,-63,repouso
26,-250,-63,repouso
26,-241,-63,repouso
9,-255,-63,repouso
20,-238,-60,repouso
23,-251,-58,repouso
11,-249,-59,repouso
4,-238,-59,repouso
3,-241,-52,repouso
5,-236,-51,repouso
-10,-272,-56,repouso
-4,-252,-47,repouso
-11,-260,-45,repouso
-9,-254,-45,repouso
-5,-235,-44,repouso
-7,-266,-46,repouso
2,-245,-36,repouso
-18,-293,-51,repouso
1,-216,-36,repouso
-2,-250,-32,repouso
7,-253,-24,repouso
12,-259,-26,repouso
14,-249,-23,repouso
16,-249,-15,repouso
4,-251,-22,repouso
7,-252,-27,repouso
11,-252,-24,repouso
12,-251,-21,repouso
16,-250,-21,repouso
9,-250,-16,repouso
23,-247,-1,repouso
47,-252,4,repouso
53,-250,4,repouso
68,-241,25,repouso
92,-223,81,repouso
87,-231,54,repouso
86,-230,79,repouso
115,-199,121,repouso
142,-180,149,repouso
135,-170,150,repouso
126,-127,148,repouso
144,-148,150,repouso
139,-103,184,repouso
170,-107,175,repouso
125,-86,224,repouso
138,-69,241,repouso
109,-90,230,repouso
148,-14,234,repouso
145,-37,215,repouso
154,-20,191,repouso
193,-28,178,repouso
186,-39,187,repouso
164,-56,153,repouso
223,-42,173,repouso
212,-44,150,repouso
216,-23,157,repouso
211,-17,157,repouso
216,-18,155,repouso
218,-18,154,repouso
217,-18,154,repouso
219,-18,154,repouso
219,-18,153,repouso
218,-17,150,repouso
220,-19,151,repouso
217,-18,153,repouso
220,-19,150,repouso
220,-19,150,repouso
217,-17,147,repouso
222,-20,150,repouso
217,-19,150,repouso
223,-21,150,repouso
222,-19,151,repouso
221,-17,150,repouso
220,-20,149,repouso
220,-18,149,repouso
221,-19,147,repouso
220,-18,149,repouso
219,-19,149,repouso
223,-19,149,repouso
220,-20,151,repouso
220,-17,145,repouso
221,-19,150,repouso
221,-17,148,repouso
221,-22,147,repouso
219,-19,147,repouso
222,-19,150,repouso
221,-19,149,repouso
220,-19,148,repouso
220,-18,148,repouso
222,-19,148,repouso
220,-18,147,repouso
220,-16,146,repouso
222,-20,146,repouso
221,-21,148,repouso
222,-18,146,repouso
221,-19,149,repouso
219,-19,146,repouso
220,-17,146,repouso
221,-19,151,repouso
223,-20,147,repouso
220,-18,146,repouso
224,-20,147,repouso
221,-17,148,repouso
221,-19,147,repouso
219,-15,148,repouso
220,-18,145,repouso
223,-21,147,repouso
220,-18,146,repouso
220,-16,146,repouso
223,-19,146,repouso
221,-20,147,repouso
223,-21,148,repouso
223,-19,148,repouso
221,-18,146,repouso
222,-19,149,repouso
222,-19,148,repouso
221,-18,146,repouso
222,-18,147,repouso
221,-18,145,repouso
222,-21,148,repouso
222,-22,146,repouso
219,-17,146,repouso
221,-18,147,repouso
222,-18,146,repouso
221,-18,145,repouso
220,-17,146,repouso
220,-20,148,repouso
221,-18,145,repouso
223,-21,148,repouso
220,-19,146,repouso
222,-21,146,repouso
223,-20,147,repouso
221,-18,148,repouso
219,-20,148,repouso
221,-18,147,repouso
221,-17,147,repouso
222,-18,147,repouso
222,-20,147,repouso
222,-19,147,repouso
220,-19,146,repouso
224,-20,147,repouso
220,-21,147,repouso
223,-18,146,repouso
222,-21,149,repouso
221,-17,142,repouso
224,-20,149,repouso
221,-18,148,repouso
221,-19,145,repouso
225,-20,146,repouso
221,-19,145,repouso
222,-18,146,repouso
219,-17,143,repouso
221,-18,148,repouso
223,-18,144,repouso
224,-20,145,repouso
221,-19,147,repouso
223,-19,146,repouso
224,-20,148,repouso
222,-18,146,repouso
223,-20,147,repouso
222,-17,144,repouso
222,-17,146,repouso
223,-20,146,repouso
223,-20,146,repouso
221,-18,149,repouso
223,-20,149,repouso
224,-21,145,repouso
223,-18,146,repouso
223,-21,146,repouso
222,-21,146,repouso
222,-19,148,repouso
219,-18,144,repouso
222,-19,146,repouso
223,-17,146,repouso
222,-18,148,repouso
224,-20,147,repouso
222,-19,146,repouso
222,-20,144,repouso
222,-20,146,repouso
221,-18,146,repouso
220,-17,145,repouso
222,-20,144,repouso
222,-21,146,repouso
224,-18,148,repouso
225,-20,145,repouso
221,-18,147,repouso
219,-18,147,repouso
224,-22,147,repouso
222,-20,143,repouso
224,-22,147,repouso
223,-18,146,repouso
222,-20,145,repouso
223,-21,146,repouso
220,-17,146,repouso
222,-20,146,repouso
220,-19,147,repouso
222,-17,145,repouso
221,-19,146,repouso
221,-15,145,repouso
223,-17,144,repouso
220,-17,145,repouso
221,-20,145,repouso
221,-18,144,repouso
222,-18,145,repouso
220,-20,145,repouso
231,-17,133,repouso
253,-18,117,repouso
246,-29,115,repouso
217,-4,143,repouso
225,-17,143,repouso
219,-22,137,repouso
236,-24,134,repouso
222,-23,161,repouso
231,-21,165,repouso
213,-42,148,repouso
214,-30,144,repouso
216,-25,142,repouso
212,-31,159,repouso
225,-20,138,repouso
225,-25,148,repouso
233,-26,159,repouso
219,-23,171,repouso
219,-26,154,repouso
225,-24,140,repouso
212,-27,174,repouso
231,-26,129,repouso
217,-12,149,repouso
230,-23,134,repouso
227,-25,140,repouso
228,-32,131,repouso
231,-24,125,repouso
231,-24,133,repouso
220,-28,134,repouso
234,-12,128,repouso
236,-26,144,repouso
231,-11,111,repouso
237,-19,115,repouso
233,-21,130,repouso
233,-22,128,repouso
233,-20,127,repouso
233,-21,129,repouso
234,-21,128,repouso
234,-21,128,repouso
233,-22,129,repouso
233,-21,129,repouso
233,-22,129,repouso
233,-21,129,repouso
234,-20,127,repouso
234,-21,128,repouso
233,-21,129,repouso
234,-20,128,repouso
235,-21,128,repouso
233,-20,129,repouso
232,-21,128,repouso
233,-21,128,repouso
232,-21,127,repouso
232,-20,128,repouso
234,-21,128,repouso
233,-20,128,repouso
233,-22,128,repouso
233,-21,127,repouso
232,-21,129,repouso
231,-21,130,repouso
234,-22,129,repouso
234,-20,128,repouso
234,-22,129,repouso
233,-21,129,repouso
233,-21,129,repouso
233,-19,129,repouso
233,-20,128,repouso
234,-20,127,repouso
232,-20,129,repouso
232,-22,129,repouso
235,-21,126,repouso
233,-20,128,repouso
233,-22,130,repouso
234,-20,128,repouso
233,-21,129,repouso
233,-23,129,repouso
234,-20,128,repouso
234,-22,128,repouso
234,-21,129,repouso
233,-19,128,repouso
233,-23,128,repouso
234,-21,128,repouso
233,-20,128,repouso
233,-23,128,repouso
231,-19,129,repouso
234,-22,128,repouso
234,-20,129,repouso
233,-20,129,repouso
235,-21,128,repouso
234,-21,128,repouso
233,-21,128,repouso
233,-21,129,repouso
234,-20,127,repouso
234,-21,129,repouso
233,-23,130,repouso
233,-20,127,repouso
232,-20,128,repouso
232,-21,129,repouso
232,-20,128,repouso
232,-22,129,repouso
233,-20,128,repouso
233,-20,131,repouso
231,-22,129,repouso
236,-20,127,repouso
233,-20,128,repouso
233,-22,132,repouso
233,-18,126,repouso
232,-22,129,repouso
231,-22,129,repouso
232,-18,128,repouso
234,-22,130,repouso
233,-20,128,repouso
234,-21,127,repouso
233,-22,128,repouso
232,-20,128,repouso
233,-21,129,repouso
231,-20,127,repouso
233,-19,129,repouso
235,-22,129,repouso
232,-20,128,repouso
233,-21,129,repouso
233,-22,129,repouso
234,-21,130,repouso
233,-20,128,repouso
233,-21,129,repouso
233,-21,129,repouso
233,-21,131,repouso
251,-14,67,repouso
220,-34,148,repouso
229,-44,123,repouso
236,-31,119,repouso
235,-19,134,repouso
258,-48,72,repouso
252,-80,69,repouso
255,-46,7,repouso
255,-75,-1,repouso
270,-66,10,repouso
264,-40,5,repouso
244,-32,-48,repouso
268,-33,-61,repouso
250,-26,-60,repouso
288,-23,-7,repouso
250,-18,-30,repouso
291,-12,-41,repouso
273,4,-37,repouso
263,-12,-21,repouso
259,2,-44,repouso
260,13,-68,repouso
248,14,-67,repouso
240,12,-82,repouso
256,6,-51,repouso
255,-4,-60,repouso
237,22,-111,repouso
225,24,-126,repouso
222,22,-130,repouso
216,23,-127,repouso
202,31,-153,repouso
192,30,-155,repouso
191,30,-159,repouso
189,26,-160,repouso
190,26,-156,repouso
207,29,-168,repouso
170,31,-176,repouso
199,25,-153,repouso
189,25,-164,repouso
190,32,-159,repouso
174,24,-178,repouso
184,32,-174,repouso
188,32,-175,repouso
178,28,-169,repouso
186,28,-167,repouso
185,29,-172,repouso
187,27,-168,repouso
186,26,-170,repouso
185,29,-170,repouso
188,29,-166,repouso
185,27,-169,repouso
186,27,-169,repouso
184,29,-169,repouso
184,29,-170,repouso
183,28,-171,repouso
188,30,-167,repouso
179,31,-172,repouso
190,25,-167,repouso
180,28,-170,repouso
192,25,-166,repouso
185,28,-172,repouso
186,29,-170,repouso
182,29,-172,repouso
181,29,-169,repouso
185,26,-172,repouso
186,28,-169,repouso
184,29,-174,repouso
186,26,-169,repouso
186,29,-169,repouso
184,29,-171,repouso
186,26,-171,repouso
184,29,-171,repouso
188,26,-168,repouso
186,28,-174,repouso
185,28,-171,repouso
185,28,-171,repouso
185,27,-169,repouso
188,26,-169,repouso
187,27,-173,repouso
187,29,-170,repouso
187,29,-172,repouso
186,26,-172,repouso
184,30,-169,repouso
186,30,-170,repouso
186,27,-170,repouso
183,28,-172,repouso
179,28,-170,repouso
184,29,-169,repouso
184,29,-171,repouso
187,29,-171,repouso
184,29,-175,repouso
183,31,-172,repouso
184,26,-169,repouso
184,28,-170,repouso
186,27,-171,repouso
189,25,-171,repouso
184,29,-171,repouso
187,29,-173,repouso
183,30,-171,repouso
185,26,-169,repouso
184,31,-172,repouso
183,29,-171,repouso
186,28,-171,repouso
182,31,-171,repouso
183,28,-169,repouso
183,29,-172,repouso
184,27,-171,repouso
186,27,-169,repouso
183,26,-176,repouso
185,29,-169,repouso
186,25,-171,repouso
181,29,-169,repouso
183,27,-174,repouso
183,29,-173,repouso
181,26,-171,repouso
184,28,-172,repouso
187,25,-171,repouso
181,27,-172,repouso
184,24,-170,repouso
183,26,-173,repouso
184,24,-173,repouso
184,27,-171,repouso
180,29,-176,repouso
181,30,-173,repouso
184,26,-172,repouso
183,24,-170,repouso
182,27,-172,repouso
182,28,-172,repouso
183,26,-171,repouso
185,26,-173,repouso
183,25,-170,repouso
186,27,-173,repouso
190,24,-168,repouso
195,29,-150,repouso
160,28,-193,repouso
174,22,-184,repouso
165,20,-181,repouso
152,6,-201,repouso
125,4,-225,repouso
147,-6,-207,repouso
123,-29,-205,repouso
77,24,-289,repouso
64,-22,-245,repouso
88,-33,-219,repouso
70,-44,-233,repouso
73,-57,-233,repouso
79,-71,-227,repouso
81,-78,-236,repouso
79,-126,-190,repouso
86,-114,-197,repouso
80,-131,-187,repouso
77,-150,-195,repouso
55,-158,-139,repouso
88,-169,-145,repouso
87,-186,-147,repouso
60,-217,-102,repouso
33,-260,-51,repouso
-2,-248,-43,repouso
-4,-241,-46,repouso
-34,-285,-30,repouso
-39,-252,-32,repouso
-29,-251,-5,repouso
-24,-230,-14,repouso
-30,-241,3,repouso
-32,-233,7,repouso
-56,-243,11,repouso
-63,-250,10,repouso
-71,-252,11,repouso
-67,-249,9,repouso
-70,-234,2,repouso
-73,-258,8,repouso
-59,-250,7,repouso
-52,-259,15,repouso
-38,-245,8,repouso
-39,-261,17,repouso
-33,-225,4,repouso
-39,-244,9,repouso
-105,-238,23,repouso
-65,-240,22,repouso
-76,-240,34,repouso
-59,-242,28,repouso
-69,-243,28,repouso
-54,-245,20,repouso
-58,-244,12,repouso
-40,-249,13,repouso
-42,-249,15,repouso
-41,-248,8,repouso
-43,-251,11,repouso
-40,-248,13,repouso
-39,-249,15,repouso
-41,-249,10,repouso
-37,-250,9,repouso
-26,-252,10,repouso
-34,-251,9,repouso
-31,-250,7,repouso
-36,-248,12,repouso
-24,-251,8,repouso
-31,-250,12,repouso
-24,-250,8,repouso
-30,-252,6,repouso
-29,-251,5,repouso
-27,-252,8,repouso
-27,-252,9,repouso
-31,-252,15,repouso
-32,-251,13,repouso
-39,-251,14,repouso
-32,-251,13,repouso
-35,-249,8,repouso
-33,-250,8,repouso
-24,-252,8,repouso
-29,-250,6,repouso
-35,-249,7,repouso
-12,-251,11,repouso
-26,-253,12,repouso
-24,-252,6,repouso
-25,-251,8,repouso
-27,-251,6,repouso
-20,-252,7,repouso
-28,-250,6,repouso
-23,-253,6,repouso
-23,-252,4,repouso
-22,-250,6,repouso
-26,-250,5,repouso
-23,-253,3,repouso
-31,-250,7,repouso
-23,-251,4,repouso
-29,-251,8,repouso
-25,-253,3,repouso
-27,-251,9,repouso
-28,-251,6,repouso
-28,-249,6,repouso
-33,-250,7,repouso
-22,-251,6,repouso
-20,-252,8,repouso
-30,-252,6,repouso
-22,-252,7,repouso
-23,-252,7,repouso
-24,-251,7,repouso
-22,-252,9,repouso
-26,-252,7,repouso
-23,-251,7,repouso
-28,-252,7,repouso
-23,-253,9,repouso
-23,-251,7,repouso
-22,-251,2,repouso
-29,-252,6,repouso
-25,-252,5,repouso
-27,-251,10,repouso
-23,-251,6,repouso
-25,-251,12,repouso
-25,-251,10,repouso
-29,-252,7,repouso
-25,-251,11,repouso
-23,-251,6,repouso
-27,-250,9,repouso
-25,-249,11,repouso
-14,-252,15,repouso
-35,-251,5,repouso
-11,-251,9,repouso
-15,-252,7,repouso
-31,-251,8,repouso
-23,-251,7,repouso
-25,-252,8,repouso
-25,-252,6,repouso
-24,-253,6,repouso
-26,-249,5,repouso
-17,-252,6,repouso
-20,-251,5,repouso
-20,-253,4,repouso
-15,-252,7,repouso
-26,-252,5,repouso
-32,-252,9,repouso
-14,-252,1,repouso
-28,-252,5,repouso
-23,-252,3,repouso
-23,-252,4,repouso
-20,-252,2,repouso
-25,-252,-2,repouso
-32,-251,5,repouso
-12,-252,-2,repouso
-31,-250,5,repouso
-17,-252,4,repouso
-20,-253,4,repouso
-20,-254,2,repouso
-33,-254,13,repouso
-31,-256,17,repouso
-32,-248,8,repouso
-27,-241,5,repouso
-26,-248,8,repouso
-31,-254,5,repouso
-27,-251,8,repouso
-25,-248,6,repouso
-33,-263,17,repouso
-30,-250,14,repouso
-33,-250,19,repouso
-35,-253,17,repouso
-32,-249,13,repouso
-31,-244,11,repouso
-33,-246,12,repouso
-31,-252,10,repouso
-19,-266,2,repouso
-21,-249,14,repouso
-40,-251,19,repouso
-34,-254,20,repouso
-41,-249,20,repouso
-35,-253,17,repouso
-37,-250,19,repouso
-33,-250,17,repouso
-39,-247,16,repouso
-39,-251,16,repouso
-42,-248,19,repouso
-33,-251,15,repouso
-39,-252,20,repouso
-36,-250,18,repouso
-38,-250,17,repouso
-32,-248,15,repouso
